transaction_id,customer_id,transaction_datetime,country,channel,merchant_category,amount,device_trust_score,num_txn_24h_customer,previous_chargeback_count,is_fraud,transaction_note
1172,1026,2022-01-31T15:51:35,CN,mobile_app,electronics,3357.27,NA,1,3,0,first time merchant
1173,1168,2023-02-10T07:59:51,SG,mobile_app,gaming,3715.49,14,1,3,0,NA
1174,1035,2022-12-11T09:47:06,MY,web,electronics,2402.52,19,5,10,0,new device
1175,1034,2022-10-07T08:02:02,CN,pos_terminal,groceries,881.33,27,0,0,0,new device
1176,1025,2023-01-30T07:41:11,SG,pos_terminal,luxury,584.6,41,2,3,0,new device
1177,1076,2024-06-25T13:50:00,AU,pos_terminal,travel,967.44,16,4,1,0,high value item
1178,1070,2024-01-09T05:39:30,MY,mobile_app,luxury,461.48,59,3,2,0,VPN suspected
1179,1063,2024-11-12T01:39:58,JP,mobile_app,electronics,3914.0,41,4,1,0,overnight shipping
1180,1170,2023-04-23T10:13:35,CN,pos_terminal,luxury,3169.32,80,5,2,0,
1181,1076,2022-07-31T10:30:05,AU,mobile_app,luxury,3724.99,38,1,2,0,
1182,1100,2022-10-29T09:36:30,UK,web,travel,4447.2,94,0,1,0,repeat purchase
1183,1177,2024-08-03T02:01:15,AU,web,,295.59,10,2,3,0,high value item
1184,1053,2022-08-30T04:07:18,AU,web,travel,3915.2,33,2,1,0,overnight shipping
1185,1153,2022-08-11T14:08:47,DE,web,groceries,2863.71,95,5,3,0,overnight shipping
1186,1172,2022-02-22T13:43:56,UK,web,gaming,555.58,59,2,0,0,new device
1187,1020,2023-02-03T07:14:17,CN,mobile_app,luxury,3284.3,45,0,2,1,repeat purchase
1188,1018,2023-05-30T17:05:06,JP,mobile_app,travel,2951.98,13,2,1,1,first time merchant
1189,1030,2024-04-07T17:02:47,MY,web,gaming,4773.91,43,5,2,0,repeat purchase
1190,1178,2024-09-06T18:42:06,UK,pos_terminal,electronics,2718.18,51,0,0,0,new device
1191,1004,2022-10-05T09:57:29,CN,web,groceries,2604.25,21,0,3,0,new device
1192,1155,2023-03-13T13:30:54,CN,mobile_app,luxury,2144.09,40,0,3,0,high value item
1193,1073,2022-12-13T07:41:09,DE,mobile_app,electronics,1188.11,37,3,3,0,repeat purchase
1194,1042,2023-10-24T05:48:41,CN,mobile_app,electronics,8164.98,18,3,2,0,overnight shipping
1195,1153,2023-03-29T01:01:23,MY,pos_terminal,gaming,1739.99,61,2,2,0,new device
1196,1099,2024-04-07T04:48:41,UK,mobile_app,electronics,4369.95,94,2,2,0,
1197,1046,2023-06-18T01:50:44,DE,web,electronics,8190.86,62,0,0,0,repeat purchase
1198,1028,2022-09-07T11:55:50,US,web,groceries,741.27,29,4,2,0,overnight shipping
1199,1000,2023-07-13T02:02:46,US,mobile_app,luxury,579.99,23,1,0,0,overnight shipping
1200,1037,2022-12-04T20:33:37,US,web,,3198.14,NA,4,3,1,first time merchant
